State_Name,Crop_Type,Crop,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield_ton_per_hec,N,P,K,pH
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,1593.0,397.0,0.2492153170119271,20.0,40.0,20.0,5.68
andhra pradesh,kharif,Sunflower,654.34,29.26666666666667,300.0,200.0,0.6666666666666666,50.0,60.0,30.0,5.44
andhra pradesh,rabi,Jowar,288.3,25.46,104.0,195.0,1.875,80.0,40.0,40.0,5.32
andhra pradesh,kharif,Dry chillies,654.34,29.26666666666667,700.0,2200.0,3.142857142857143,120.0,20.0,80.0,6.44
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,4745.0,2216.0,0.467017913593256,20.0,60.0,20.0,5.62
andhra pradesh,kharif,Maize,654.34,29.26666666666667,1204.0,3218.0,2.6727574750830563,80.0,40.0,20.0,5.34
andhra pradesh,kharif,Ragi,654.34,29.26666666666667,560.0,483.0,0.8625,50.0,40.0,20.0,5.52
andhra pradesh,whole year,Sunflower,1037.32,28.081818181818186,3498.0,2844.0,0.8130360205831904,50.0,60.0,30.0,5.64
andhra pradesh,rabi,Jowar,288.3,25.46,3029.0,3647.0,1.2040277319247277,80.0,40.0,40.0,5.62
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,712.0,340.0,0.4775280898876404,20.0,60.0,20.0,5.44
andhra pradesh,rabi,Sesame Seed,288.3,25.46,3090.0,930.0,0.3009708737864077,30.0,15.0,30.0,6.66
andhra pradesh,rabi,Masoor,288.3,25.46,977.0,567.0,0.5803480040941658,20.0,60.0,20.0,5.66
andhra pradesh,rabi,Ragi,288.3,25.46,1122.0,2458.0,2.190730837789661,50.0,40.0,20.0,5.36
andhra pradesh,kharif,Ragi,654.34,29.26666666666667,93.0,150.0,1.6129032258064515,50.0,40.0,20.0,5.36
andhra pradesh,rabi,Linseed,288.3,25.46,14.0,5.0,0.3571428571428571,90.0,60.0,20.0,6.34
andhra pradesh,rabi,Mung beans,288.3,25.46,3.0,1.0,0.3333333333333333,20.0,40.0,20.0,5.58
andhra pradesh,rabi,Ragi,288.3,25.46,134.0,233.0,1.7388059701492538,50.0,40.0,20.0,5.48
andhra pradesh,rabi,Black Gram,288.3,25.46,53538.0,17293.0,0.3230042213007583,40.0,60.0,20.0,4.9
andhra pradesh,kharif,Maize,654.34,29.26666666666667,1700.0,3600.0,2.117647058823529,80.0,40.0,20.0,5.38
andhra pradesh,whole year,Coriander,1037.32,28.081818181818186,9899.0,4940.0,0.4990403071017274,90.0,20.0,20.0,6.4
andhra pradesh,rabi,Ragi,288.3,25.46,1600.0,2300.0,1.4375,50.0,40.0,20.0,5.64
andhra pradesh,kharif,Sunflower,654.34,29.26666666666667,58.0,77.0,1.3275862068965518,50.0,60.0,30.0,5.48
andhra pradesh,rabi,Black Gram,288.3,25.46,5187.0,2770.0,0.5340273761326393,40.0,60.0,20.0,5.08
andhra pradesh,rabi,Horse-gram,288.3,25.46,400.0,200.0,0.5,20.0,60.0,20.0,5.98
andhra pradesh,rabi,Sunflower,288.3,25.46,85000.0,90000.0,1.0588235294117647,50.0,60.0,30.0,5.56
andhra pradesh,whole year,Cashewnut,1037.32,28.081818181818186,32029.0,7239.0,0.2260139248805769,70.0,40.0,60.0,6.14
andhra pradesh,kharif,Sesame Seed,654.34,29.26666666666667,4200.0,800.0,0.1904761904761904,30.0,15.0,30.0,6.56
andhra pradesh,kharif,Ragi,654.34,29.26666666666667,10.0,16.0,1.6,50.0,40.0,20.0,5.58
andhra pradesh,kharif,Black Gram,654.34,29.26666666666667,593.0,175.0,0.2951096121416526,40.0,60.0,20.0,4.82
andhra pradesh,kharif,Jowar,654.34,29.26666666666667,361.0,92.0,0.2548476454293629,80.0,40.0,40.0,5.54
andhra pradesh,kharif,Ragi,654.34,29.26666666666667,1850.0,2026.0,1.095135135135135,50.0,40.0,20.0,5.6
andhra pradesh,kharif,Maize,654.34,29.26666666666667,125.0,359.0,2.872,80.0,40.0,20.0,5.64
andhra pradesh,kharif,Rice,654.34,29.26666666666667,19055.0,43331.0,2.273996326423511,80.0,40.0,40.0,5.4
andhra pradesh,whole year,Coriander,1037.32,28.081818181818186,119.0,31.0,0.2605042016806723,90.0,20.0,20.0,6.5
andhra pradesh,kharif,Horse-gram,654.34,29.26666666666667,2.0,1.0,0.5,20.0,60.0,20.0,6.12
andhra pradesh,rabi,Dry chillies,288.3,25.46,234.0,863.0,3.688034188034188,120.0,20.0,80.0,6.56
andhra pradesh,kharif,Sunflower,654.34,29.26666666666667,62.0,54.0,0.8709677419354839,50.0,60.0,30.0,5.44
andhra pradesh,kharif,Maize,654.34,29.26666666666667,200.0,400.0,2.0,80.0,40.0,20.0,5.46
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,26400.0,10000.0,0.3787878787878788,20.0,60.0,20.0,5.52
andhra pradesh,kharif,Maize,654.34,29.26666666666667,386.0,1378.0,3.569948186528497,80.0,40.0,20.0,5.56
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,5400.0,1700.0,0.3148148148148148,20.0,60.0,20.0,5.36
andhra pradesh,kharif,Jowar,654.34,29.26666666666667,7798.0,13132.0,1.6840215439856374,80.0,40.0,40.0,5.66
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,5551.0,2065.0,0.3720050441361917,20.0,40.0,20.0,5.32
andhra pradesh,kharif,Sesame Seed,654.34,29.26666666666667,247.0,41.0,0.1659919028340081,30.0,15.0,30.0,6.34
andhra pradesh,rabi,Sesame Seed,288.3,25.46,470.0,98.0,0.2085106382978723,30.0,15.0,30.0,6.34
andhra pradesh,kharif,Maize,654.34,29.26666666666667,1132.0,3104.0,2.7420494699646643,80.0,40.0,20.0,5.34
andhra pradesh,rabi,Rice,288.3,25.46,2969.0,6683.0,2.2509262377905017,80.0,40.0,40.0,5.64
andhra pradesh,whole year,Dry ginger,1037.32,28.081818181818186,34.0,96.0,2.823529411764706,40.0,50.0,20.0,5.02
andhra pradesh,rabi,Gram,288.3,25.46,4.0,10.0,2.5,20.0,60.0,20.0,6.18
andhra pradesh,rabi,Jowar,288.3,25.46,104115.0,139618.0,1.340997934975748,80.0,40.0,40.0,5.46
andhra pradesh,rabi,Safflower,288.3,25.46,162.0,33.0,0.2037037037037037,50.0,60.0,30.0,5.34
andhra pradesh,kharif,Ragi,654.34,29.26666666666667,22665.0,23322.0,1.028987425545996,50.0,40.0,20.0,5.48
andhra pradesh,rabi,Mung beans,288.3,25.46,4235.0,1440.0,0.3400236127508855,20.0,40.0,20.0,5.56
andhra pradesh,rabi,Mung beans,288.3,25.46,281.0,114.0,0.4056939501779359,20.0,40.0,20.0,5.68
andhra pradesh,kharif,Sesame Seed,654.34,29.26666666666667,43.0,7.0,0.1627906976744186,30.0,15.0,30.0,6.52
andhra pradesh,rabi,Black Gram,288.3,25.46,2158.0,1368.0,0.633920296570899,40.0,60.0,20.0,5.02
andhra pradesh,kharif,Ragi,654.34,29.26666666666667,5624.0,7272.0,1.2930298719772404,50.0,40.0,20.0,5.38
andhra pradesh,whole year,Cashewnut,1037.32,28.081818181818186,22971.0,9165.0,0.398981324278438,70.0,40.0,60.0,5.88
andhra pradesh,rabi,Sesame Seed,288.3,25.46,2048.0,406.0,0.1982421875,30.0,15.0,30.0,6.62
andhra pradesh,whole year,Sunflower,1037.32,28.081818181818186,3599.0,4474.0,1.243123089747152,50.0,60.0,30.0,5.38
andhra pradesh,rabi,Mung beans,288.3,25.46,191.0,65.0,0.3403141361256545,20.0,40.0,20.0,5.42
andhra pradesh,whole year,Cashewnut,1037.32,28.081818181818186,662.0,176.0,0.2658610271903323,70.0,40.0,60.0,6.14
andhra pradesh,kharif,Horse-gram,654.34,29.26666666666667,3000.0,1700.0,0.5666666666666667,20.0,60.0,20.0,5.92
andhra pradesh,rabi,Gram,288.3,25.46,7.0,17.0,2.4285714285714284,20.0,60.0,20.0,6.16
andhra pradesh,kharif,Ragi,654.34,29.26666666666667,81.0,109.0,1.345679012345679,50.0,40.0,20.0,5.38
andhra pradesh,rabi,Horse-gram,288.3,25.46,1100.0,800.0,0.7272727272727273,20.0,60.0,20.0,6.1
andhra pradesh,rabi,Jowar,288.3,25.46,9566.0,17965.0,1.87800543591888,80.0,40.0,40.0,5.46
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,8183.0,3142.0,0.3839667603568373,20.0,40.0,20.0,5.34
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,780.0,424.0,0.5435897435897435,20.0,40.0,20.0,5.44
andhra pradesh,rabi,Sesame Seed,288.3,25.46,6770.0,2254.0,0.3329394387001477,30.0,15.0,30.0,6.68
andhra pradesh,rabi,Dry chillies,288.3,25.46,1511.0,2768.0,1.831899404367968,120.0,20.0,80.0,6.42
andhra pradesh,rabi,Dry chillies,288.3,25.46,792.0,1532.0,1.9343434343434345,120.0,20.0,80.0,6.44
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,40.0,10.0,0.25,20.0,40.0,20.0,5.56
andhra pradesh,rabi,Pigeon peas(Toor Dal),288.3,25.46,65.0,42.0,0.6461538461538462,20.0,60.0,20.0,5.5
andhra pradesh,kharif,Dry chillies,654.34,29.26666666666667,5100.0,14500.0,2.843137254901961,120.0,20.0,80.0,6.6
andhra pradesh,kharif,Ragi,654.34,29.26666666666667,28746.0,24549.0,0.8539970778543101,50.0,40.0,20.0,5.36
andhra pradesh,kharif,Sesame Seed,654.34,29.26666666666667,25644.0,9078.0,0.3540009358914366,30.0,15.0,30.0,6.36
andhra pradesh,whole year,Coriander,1037.32,28.081818181818186,3057.0,2268.0,0.7419038272816487,90.0,20.0,20.0,6.42
andhra pradesh,rabi,Jowar,288.3,25.46,29.0,35.0,1.206896551724138,80.0,40.0,40.0,5.5
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,663.0,100.0,0.1508295625942684,20.0,40.0,20.0,5.58
andhra pradesh,whole year,Cucumber,1037.32,28.081818181818186,399.0,0.0,0.0,60.0,60.0,85.0,6.38
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,41178.0,6959.0,0.1689980086453931,20.0,60.0,20.0,5.42
andhra pradesh,rabi,Dry chillies,288.3,25.46,1373.0,1157.0,0.842680262199563,120.0,20.0,80.0,6.38
andhra pradesh,kharif,Jowar,654.34,29.26666666666667,202.0,112.0,0.5544554455445545,80.0,40.0,40.0,5.36
andhra pradesh,rabi,Rice,288.3,25.46,2667.0,6190.0,2.320959880014998,80.0,40.0,40.0,5.36
andhra pradesh,rabi,Jowar,288.3,25.46,68331.0,102838.0,1.5049977316298606,80.0,40.0,40.0,5.44
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,600.0,400.0,0.6666666666666666,20.0,60.0,20.0,5.66
andhra pradesh,rabi,Sesame Seed,288.3,25.46,83.0,16.0,0.1927710843373494,30.0,15.0,30.0,6.66
andhra pradesh,kharif,Jowar,654.34,29.26666666666667,1094.0,2795.0,2.5548446069469835,80.0,40.0,40.0,5.54
andhra pradesh,kharif,Maize,654.34,29.26666666666667,1990.0,1928.0,0.9688442211055276,80.0,40.0,20.0,5.5
andhra pradesh,rabi,Dry chillies,288.3,25.46,2676.0,3056.0,1.1420029895366215,120.0,20.0,80.0,6.52
andhra pradesh,kharif,Dry chillies,654.34,29.26666666666667,64.0,288.0,4.5,120.0,20.0,80.0,6.48
andhra pradesh,kharif,Jowar,654.34,29.26666666666667,833.0,982.0,1.178871548619448,80.0,40.0,40.0,5.48
andhra pradesh,rabi,Mung beans,288.3,25.46,463.0,163.0,0.3520518358531317,20.0,40.0,20.0,5.64
andhra pradesh,kharif,Black Gram,654.34,29.26666666666667,1017.0,490.0,0.4818092428711897,40.0,60.0,20.0,4.86
andhra pradesh,rabi,Jowar,288.3,25.46,1138.0,840.0,0.7381370826010545,80.0,40.0,40.0,5.42
andhra pradesh,rabi,Jowar,288.3,25.46,300.0,500.0,1.6666666666666667,80.0,40.0,40.0,5.66
andhra pradesh,kharif,Jowar,654.34,29.26666666666667,2659.0,2444.0,0.919142534787514,80.0,40.0,40.0,5.64
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,7600.0,4400.0,0.5789473684210527,20.0,60.0,20.0,5.42
andhra pradesh,kharif,Ragi,654.34,29.26666666666667,121.0,120.0,0.9917355371900828,50.0,40.0,20.0,5.58
andhra pradesh,rabi,Ragi,288.3,25.46,1544.0,2327.0,1.5071243523316062,50.0,40.0,20.0,5.64
andhra pradesh,rabi,Mung beans,288.3,25.46,172.0,44.0,0.2558139534883721,20.0,40.0,20.0,5.46
andhra pradesh,rabi,Black Gram,288.3,25.46,16883.0,6365.0,0.3770064561985429,40.0,60.0,20.0,4.96
andhra pradesh,kharif,Horse-gram,654.34,29.26666666666667,109.0,61.0,0.5596330275229358,20.0,60.0,20.0,5.92
andhra pradesh,rabi,Black Gram,288.3,25.46,426.0,333.0,0.7816901408450704,40.0,60.0,20.0,5.1
andhra pradesh,rabi,Dry chillies,288.3,25.46,2081.0,2620.0,1.2590100913022586,120.0,20.0,80.0,6.58
andhra pradesh,rabi,Sesame Seed,288.3,25.46,1937.0,399.0,0.2059886422302529,30.0,15.0,30.0,6.34
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,863.0,571.0,0.6616454229432214,20.0,60.0,20.0,5.46
andhra pradesh,whole year,Dry ginger,1037.32,28.081818181818186,16.0,44.0,2.75,40.0,50.0,20.0,4.94
andhra pradesh,rabi,Horse-gram,288.3,25.46,17.0,7.0,0.4117647058823529,20.0,60.0,20.0,5.86
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,199.0,138.0,0.6934673366834171,20.0,40.0,20.0,5.4
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,2100.0,1300.0,0.6190476190476191,20.0,40.0,20.0,5.42
andhra pradesh,kharif,Horse-gram,654.34,29.26666666666667,28.0,14.0,0.5,20.0,60.0,20.0,6.14
andhra pradesh,rabi,Ragi,288.3,25.46,1529.0,2740.0,1.7920209287115765,50.0,40.0,20.0,5.62
andhra pradesh,rabi,Pigeon peas(Toor Dal),288.3,25.46,762.0,398.0,0.5223097112860893,20.0,60.0,20.0,5.38
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,30693.0,7888.0,0.2569967093474082,20.0,60.0,20.0,5.44
andhra pradesh,rabi,Rice,288.3,25.46,1000.0,3200.0,3.2,80.0,40.0,40.0,5.36
andhra pradesh,whole year,Coriander,1037.32,28.081818181818186,110.0,49.0,0.4454545454545454,90.0,20.0,20.0,6.56
andhra pradesh,rabi,Mung beans,288.3,25.46,16.0,5.0,0.3125,20.0,40.0,20.0,5.44
andhra pradesh,whole year,Sunflower,1037.32,28.081818181818186,359.0,446.0,1.242339832869081,50.0,60.0,30.0,5.62
andhra pradesh,kharif,Sunflower,654.34,29.26666666666667,74525.0,29572.0,0.3968064407916806,50.0,60.0,30.0,5.54
andhra pradesh,kharif,Maize,654.34,29.26666666666667,8265.0,22373.0,2.7069570477918936,80.0,40.0,20.0,5.36
andhra pradesh,kharif,Black Gram,654.34,29.26666666666667,4314.0,2657.0,0.6159017153453871,40.0,60.0,20.0,5.06
andhra pradesh,whole year,Cashewnut,1037.32,28.081818181818186,1063.0,316.0,0.2972718720602069,70.0,40.0,60.0,6.0
andhra pradesh,whole year,Cashewnut,1037.32,28.081818181818186,7.0,2.0,0.2857142857142857,70.0,40.0,60.0,5.92
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,845.0,268.0,0.3171597633136094,20.0,40.0,20.0,5.52
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,1000.0,1000.0,1.0,20.0,60.0,20.0,5.46
andhra pradesh,rabi,Jowar,288.3,25.46,3000.0,15000.0,5.0,80.0,40.0,40.0,5.58
andhra pradesh,rabi,Gram,288.3,25.46,42871.0,54060.0,1.2609922791630706,20.0,60.0,20.0,5.98
andhra pradesh,rabi,Horse-gram,288.3,25.46,155.0,56.0,0.3612903225806451,20.0,60.0,20.0,6.06
andhra pradesh,whole year,Dry ginger,1037.32,28.081818181818186,14.0,39.0,2.7857142857142856,40.0,50.0,20.0,5.18
andhra pradesh,rabi,Mung beans,288.3,25.46,3786.0,2862.0,0.7559429477020603,20.0,40.0,20.0,5.52
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,1313.0,765.0,0.5826351865955827,20.0,60.0,20.0,5.62
andhra pradesh,rabi,Horse-gram,288.3,25.46,16235.0,8962.0,0.5520172466892516,20.0,60.0,20.0,6.02
andhra pradesh,kharif,Black Gram,654.34,29.26666666666667,9551.0,3448.0,0.3610093183959795,40.0,60.0,20.0,5.06
andhra pradesh,kharif,Black Gram,654.34,29.26666666666667,4001.0,1180.0,0.2949262684328917,40.0,60.0,20.0,5.04
andhra pradesh,kharif,Maize,654.34,29.26666666666667,4000.0,15000.0,3.75,80.0,40.0,20.0,5.56
andhra pradesh,rabi,Black Gram,288.3,25.46,17475.0,7305.0,0.4180257510729613,40.0,60.0,20.0,4.86
andhra pradesh,kharif,Sesame Seed,654.34,29.26666666666667,6260.0,1452.0,0.2319488817891374,30.0,15.0,30.0,6.32
andhra pradesh,whole year,Dry ginger,1037.32,28.081818181818186,21.0,50.0,2.380952380952381,40.0,50.0,20.0,5.0
andhra pradesh,kharif,Maize,654.34,29.26666666666667,5070.0,25005.0,4.931952662721893,80.0,40.0,20.0,5.38
andhra pradesh,kharif,Rice,654.34,29.26666666666667,23356.0,60025.0,2.5700034252440487,80.0,40.0,40.0,5.34
andhra pradesh,kharif,Black Gram,654.34,29.26666666666667,2500.0,400.0,0.16,40.0,60.0,20.0,4.88
andhra pradesh,kharif,Dry chillies,654.34,29.26666666666667,1000.0,1000.0,1.0,120.0,20.0,80.0,6.66
andhra pradesh,kharif,Maize,654.34,29.26666666666667,1602.0,5154.0,3.217228464419476,80.0,40.0,20.0,5.48
andhra pradesh,whole year,Cashewnut,1037.32,28.081818181818186,31045.0,16996.0,0.5474633596392333,70.0,40.0,60.0,6.12
andhra pradesh,kharif,Rice,654.34,29.26666666666667,190795.0,448561.0,2.3510102465997536,80.0,40.0,40.0,5.42
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,200.0,100.0,0.5,20.0,60.0,20.0,5.62
andhra pradesh,rabi,Pigeon peas(Toor Dal),288.3,25.46,334.0,159.0,0.4760479041916167,20.0,60.0,20.0,5.58
andhra pradesh,rabi,Mung beans,288.3,25.46,18247.0,4215.0,0.2309968761988272,20.0,40.0,20.0,5.4
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,10504.0,3414.0,0.325019040365575,20.0,40.0,20.0,5.62
andhra pradesh,kharif,Sesame Seed,654.34,29.26666666666667,11412.0,3755.0,0.3290396074307746,30.0,15.0,30.0,6.36
andhra pradesh,rabi,Onion,288.3,25.46,268.0,1323.0,4.936567164179104,120.0,60.0,65.0,5.98
andhra pradesh,rabi,Jowar,288.3,25.46,7104.0,16460.0,2.3170045045045047,80.0,40.0,40.0,5.6
andhra pradesh,rabi,Ragi,288.3,25.46,677.0,1179.0,1.741506646971935,50.0,40.0,20.0,5.56
andhra pradesh,whole year,Dry ginger,1037.32,28.081818181818186,139.0,292.0,2.1007194244604315,40.0,50.0,20.0,4.94
andhra pradesh,whole year,Sunflower,1037.32,28.081818181818186,39982.0,40780.0,1.0199589815416938,50.0,60.0,30.0,5.38
andhra pradesh,rabi,Dry chillies,288.3,25.46,2318.0,7353.0,3.172131147540984,120.0,20.0,80.0,6.6
andhra pradesh,rabi,Black Gram,288.3,25.46,67026.0,45041.0,0.6719929579566138,40.0,60.0,20.0,5.14
andhra pradesh,rabi,Dry chillies,288.3,25.46,3400.0,5700.0,1.6764705882352942,120.0,20.0,80.0,6.48
andhra pradesh,kharif,Jowar,654.34,29.26666666666667,184.0,105.0,0.5706521739130435,80.0,40.0,40.0,5.52
andhra pradesh,whole year,Cucumber,1037.32,28.081818181818186,331.0,0.0,0.0,60.0,60.0,85.0,6.46
andhra pradesh,kharif,Jowar,654.34,29.26666666666667,1492.0,554.0,0.371313672922252,80.0,40.0,40.0,5.4
andhra pradesh,kharif,Gram,654.34,29.26666666666667,1.0,1.0,1.0,20.0,60.0,20.0,5.82
andhra pradesh,rabi,Horse-gram,288.3,25.46,800.0,300.0,0.375,20.0,60.0,20.0,5.88
andhra pradesh,rabi,Dry chillies,288.3,25.46,2779.0,7514.0,2.70385030586542,120.0,20.0,80.0,6.38
andhra pradesh,whole year,Cashewnut,1037.32,28.081818181818186,121.0,15.0,0.1239669421487603,70.0,40.0,60.0,6.06
andhra pradesh,rabi,Jowar,288.3,25.46,800.0,1000.0,1.25,80.0,40.0,40.0,5.58
andhra pradesh,rabi,Gram,288.3,25.46,58.0,101.0,1.7413793103448276,20.0,60.0,20.0,5.82
andhra pradesh,rabi,Horse-gram,288.3,25.46,4916.0,4252.0,0.8649308380797396,20.0,60.0,20.0,6.02
andhra pradesh,rabi,Rice,288.3,25.46,18000.0,37300.0,2.0722222222222224,80.0,40.0,40.0,5.36
andhra pradesh,kharif,Maize,654.34,29.26666666666667,4877.0,20181.0,4.137994668853803,80.0,40.0,20.0,5.36
andhra pradesh,rabi,Rice,288.3,25.46,193377.0,780930.0,4.038380986363425,80.0,40.0,40.0,5.56
andhra pradesh,kharif,Maize,654.34,29.26666666666667,1311.0,3504.0,2.672768878718536,80.0,40.0,20.0,5.32
andhra pradesh,kharif,Sunflower,654.34,29.26666666666667,210.0,215.0,1.0238095238095235,50.0,60.0,30.0,5.36
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,1135.0,20.0,0.0176211453744493,20.0,40.0,20.0,5.32
andhra pradesh,whole year,Cashewnut,1037.32,28.081818181818186,479.0,140.0,0.2922755741127348,70.0,40.0,60.0,6.06
andhra pradesh,kharif,Maize,654.34,29.26666666666667,1800.0,8100.0,4.5,80.0,40.0,20.0,5.5
andhra pradesh,kharif,Jowar,654.34,29.26666666666667,313.0,167.0,0.5335463258785943,80.0,40.0,40.0,5.5
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,3852.0,1938.0,0.5031152647975078,20.0,40.0,20.0,5.54
andhra pradesh,rabi,Sunflower,288.3,25.46,600.0,200.0,0.3333333333333333,50.0,60.0,30.0,5.44
andhra pradesh,rabi,Sesame Seed,288.3,25.46,582.0,104.0,0.1786941580756013,30.0,15.0,30.0,6.68
andhra pradesh,kharif,Horse-gram,654.34,29.26666666666667,3350.0,1853.0,0.553134328358209,20.0,60.0,20.0,5.84
andhra pradesh,kharif,Jowar,654.34,29.26666666666667,455.0,243.0,0.5340659340659341,80.0,40.0,40.0,5.52
andhra pradesh,kharif,Masoor,654.34,29.26666666666667,1696.0,573.0,0.3378537735849056,20.0,60.0,20.0,5.68
andhra pradesh,kharif,Rice,654.34,29.26666666666667,47434.0,167774.0,3.536998777248387,80.0,40.0,40.0,5.46
andhra pradesh,kharif,Dry chillies,654.34,29.26666666666667,4000.0,10000.0,2.5,120.0,20.0,80.0,6.56
andhra pradesh,rabi,Ragi,288.3,25.46,788.0,1640.0,2.081218274111675,50.0,40.0,20.0,5.52
andhra pradesh,whole year,Cashewnut,1037.32,28.081818181818186,124.0,33.0,0.2661290322580645,70.0,40.0,60.0,6.18
andhra pradesh,kharif,Dry chillies,654.34,29.26666666666667,202.0,558.0,2.762376237623762,120.0,20.0,80.0,6.68
andhra pradesh,whole year,Coriander,1037.32,28.081818181818186,3.0,2.0,0.6666666666666666,90.0,20.0,20.0,6.32
andhra pradesh,rabi,Mung beans,288.3,25.46,5000.0,2000.0,0.4,20.0,40.0,20.0,5.38
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,116.0,21.0,0.1810344827586207,20.0,40.0,20.0,5.54
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,296.0,143.0,0.4831081081081081,20.0,40.0,20.0,5.44
andhra pradesh,rabi,Dry chillies,288.3,25.46,2000.0,1000.0,0.5,120.0,20.0,80.0,6.6
andhra pradesh,kharif,Ragi,654.34,29.26666666666667,1384.0,1518.0,1.096820809248555,50.0,40.0,20.0,5.48
andhra pradesh,kharif,Dry chillies,654.34,29.26666666666667,537.0,1171.0,2.180633147113594,120.0,20.0,80.0,6.6
andhra pradesh,rabi,Ragi,288.3,25.46,11.0,18.0,1.6363636363636365,50.0,40.0,20.0,5.48
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,533.0,80.0,0.150093808630394,20.0,40.0,20.0,5.44
andhra pradesh,rabi,Jowar,288.3,25.46,3095.0,3729.0,1.2048465266558963,80.0,40.0,40.0,5.62
andhra pradesh,rabi,Horse-gram,288.3,25.46,1932.0,730.0,0.3778467908902691,20.0,60.0,20.0,6.02
andhra pradesh,rabi,Mung beans,288.3,25.46,24300.0,9100.0,0.3744855967078189,20.0,40.0,20.0,5.36
andhra pradesh,rabi,Ragi,288.3,25.46,1057.0,1460.0,1.381267738883633,50.0,40.0,20.0,5.58
andhra pradesh,rabi,Sesame Seed,288.3,25.46,2193.0,452.0,0.206110351117191,30.0,15.0,30.0,6.34
andhra pradesh,kharif,Rice,654.34,29.26666666666667,132185.0,250846.0,1.897688845179105,80.0,40.0,40.0,5.48
andhra pradesh,rabi,Jowar,288.3,25.46,25.0,39.0,1.56,80.0,40.0,40.0,5.66
andhra pradesh,kharif,Dry chillies,654.34,29.26666666666667,285.0,945.0,3.3157894736842106,120.0,20.0,80.0,6.68
andhra pradesh,kharif,Ragi,654.34,29.26666666666667,8461.0,8571.0,1.0130008273253752,50.0,40.0,20.0,5.44
andhra pradesh,kharif,Jowar,654.34,29.26666666666667,9610.0,28426.0,2.9579604578563994,80.0,40.0,40.0,5.46
andhra pradesh,rabi,Gram,288.3,25.46,33.0,63.0,1.9090909090909087,20.0,60.0,20.0,5.82
andhra pradesh,kharif,Black Gram,654.34,29.26666666666667,141.0,86.0,0.6099290780141844,40.0,60.0,20.0,4.82
andhra pradesh,rabi,Black Gram,288.3,25.46,2211.0,1461.0,0.66078697421981,40.0,60.0,20.0,4.86
andhra pradesh,kharif,Black Gram,654.34,29.26666666666667,2000.0,1000.0,0.5,40.0,60.0,20.0,5.0
andhra pradesh,kharif,Pigeon peas(Toor Dal),654.34,29.26666666666667,95553.0,60198.0,0.6299959184954946,20.0,60.0,20.0,5.6
andhra pradesh,rabi,Black Gram,288.3,25.46,13099.0,4179.0,0.3190319871745934,40.0,60.0,20.0,4.9
andhra pradesh,kharif,Black Gram,654.34,29.26666666666667,2359.0,139.0,0.0589232725731242,40.0,60.0,20.0,5.16
andhra pradesh,whole year,Bottle Gourd,1037.32,28.081818181818186,45.0,0.0,0.0,100.0,50.0,50.0,6.42
andhra pradesh,kharif,Sesame Seed,654.34,29.26666666666667,1800.0,400.0,0.2222222222222222,30.0,15.0,30.0,6.5
andhra pradesh,kharif,Mung beans,654.34,29.26666666666667,1812.0,714.0,0.3940397350993377,20.0,40.0,20.0,5.54
andhra pradesh,rabi,Safflower,288.3,25.46,3.0,1.0,0.3333333333333333,50.0,60.0,30.0,5.42
andhra pradesh,rabi,Sesame Seed,288.3,25.46,2196.0,1432.0,0.6520947176684881,30.0,15.0,30.0,6.42
andhra pradesh,kharif,Black Gram,654.34,29.26666666666667,3107.0,1498.0,0.4821371097521725,40.0,60.0,20.0,5.0
